snr,amplitude,peakFreq
17.133,1.46e-22,39.789
29.765,2.31e-22,39.789
11.136,7.68e-23,44.288
8.509,2.29e-22,30.734
13.365,9.68e-23,39.789
26.565,2.26e-22,39.789
10.031,7.359999999999998e-23,39.789
50.474,2.4900000000000004e-21,24.613000000000003
2471.641,2.79e-20,32.173
1090.968,4.22e-21,100.21
7.91,1.27e-22,30.288
1002.831,3.53e-21,142.363
17.683,1.3599999999999998e-22,39.789
8.542,6.22e-22,24.187
10.071,2.97e-22,24.316
8.56,2.64e-21,11.121
8.561,6.790000000000001e-23,39.789
1903.931,2.7400000000000007e-20,32.173
8.288,6.779999999999999e-23,39.789
6570.63,7.45e-20,32.173
7.558,8.049999999999999e-23,34.541
12.312,1.3e-22,32.173
8.767999999999999,5.61e-23,49.208
9.043,6.799999999999999e-23,41.57
1985.704,7.020000000000002e-21,411.865
10.689,2.97e-22,24.264
10.32,6.279999999999999e-23,49.208
7.8439999999999985,1.81e-22,28.388
14.079,6.749999999999999e-23,78.032
7.647,5.53e-23,39.789
8.048,9.639999999999999e-23,31.386
9.633,2.0900000000000002e-22,27.9
8.599,7.859999999999999e-23,1743.312
8.333,1.91e-22,27.308000000000003
15.934,1.2500000000000001e-22,39.789
7.672999999999999,4.269999999999999e-22,21.035
7.912000000000001,4.9299999999999993e-23,49.208
18.706,1.41e-21,20.963
10.647,7.65e-23,1349.3970000000004
12.683,5.27e-23,70.623
7.767,3.41e-22,21.559
8.379,5.839999999999998e-23,47.183
10.226,8.91e-23,44.288
8.466000000000001,8.749999999999999e-23,38.93
9.044,8.659999999999998e-23,42.534
10.274,4e-22,27.393
26.906,2.0600000000000001e-22,39.789
7.791,1.91e-20,12.137
11.673,8.329999999999999e-23,946.572
9.11,2.41e-22,26.685
9.791,8.429999999999999e-23,39.789
9.1,3.54e-22,24.264
10.05,5.929999999999999e-23,46.775
13.977,1.05e-22,44.288
8.282,2.81e-23,176.063
17.872,1.1400000000000002e-22,49.208
27.633000000000006,2.4e-22,38.027
17.928,3.42e-22,27.308000000000003
28.814,3.9200000000000006e-21,18.595
10.472,6.24e-23,49.208
2151.663,2.79e-20,32.173
11.723,1.84e-22,28.388
11.282,8.859999999999999e-23,39.789
8.192,3.32e-22,23.515
48.79600000000001,1.83e-22,115.113
14.085,3.07e-22,27.308000000000003
9.455,3.09e-22,24.264
7.532999999999999,5.2e-23,39.789
10.045,2.36e-22,27.308000000000003
23.461,1.64e-22,1270.186
8.379,6.469999999999999e-23,1473.621
8.176,8.63e-23,32.173
7.584,3.6499999999999994e-23,73.502
1197.497,1.08e-20,39.789
8.707,4.03e-22,24.264
9.174,4.23e-22,22.739
8.652999999999999,5.28e-23,49.208
8.519,1.04e-22,34.59
9.128,6.579999999999999e-23,44.288
8.16,9.41e-23,32.173
117.373,1.6e-21,30.487
8.589,7.31e-23,41.285
9.843,3.87e-22,22.739
11.362,2.4700000000000002e-21,19.885
16.598,1.07e-22,49.208
8.736,2.89e-22,27.308000000000003
13.436,1.43e-22,32.173
9.776,5.62e-23,49.208
10.555,2.4e-22,27.308000000000003
8.685,7.170000000000001e-23,39.789
7.66,2.67e-21,18.391
10.697,5.46e-22,22.068
192.011,7.27e-22,411.865
40.679,1.19e-21,24.613000000000003
8.051,7.690000000000001e-23,1857.276
7.7429999999999986,6.81e-23,1709.217
8.079,3.09e-22,22.739
8.695,2.61e-22,25.048
7.559,2.67e-22,23.511
11.145,7.8e-23,1192.246
11.876,1.2800000000000001e-22,32.173
10.325,5.6400000000000015e-22,22.513
9.13,1.7600000000000002e-22,25.966
9.317,1.77e-22,28.43
609.028,1.98e-21,269.285
10.111,7.919999999999999e-23,1441.685
9.334,2.88e-20,12.435
91.49,2.23e-21,23.75
1439.109,2.12e-20,32.173
14.575,1.57e-22,32.173
24.315,2.23e-21,19.871
9.068,5.81e-23,49.208
11.923,8.249999999999999e-23,47.124
9.322,3.32e-22,24.264
7.909,8.350000000000002e-23,34.59
13.134,1e-22,39.789
23.175,1.85e-22,39.789
229.664,2.42e-21,32.173
7.666,3.14e-22,23.75
9.038,2.49e-22,24.264
8.684,1.44e-22,30.734
9.049,6.55e-23,60.785
11.459,1.66e-22,30.734
10.706,1.07e-22,1923.649
29.488000000000003,7.43e-20,11.94
15.488,2.0900000000000002e-21,19.229
28.52,1.7899999999999993e-21,22.513
46.25899999999999,3.5500000000000005e-21,19.871
23.212,2.73e-21,19.174
8.094,3.01e-21,11.121
7.777,4.680000000000001e-23,1065.326
7.992000000000001,2.37e-22,24.316
55.639,4.08e-22,39.789
8.522,1.26e-22,30.734
18.525,2.120000000000001e-21,19.174
11.982,1.01e-22,39.02
15.361,4.63e-22,24.264
8.132,3.84e-23,70.295
9.495,2.78e-22,23.515
10.371,8.419999999999999e-23,39.789
178.32299999999995,6.99e-22,93.079
10.269,1.62e-22,30.734
55.5,1.1700000000000001e-21,35.162
8.342,6.609999999999999e-23,41.57
12.386,2.5300000000000003e-22,25.966
9.176,1.82e-20,12.481
14.019,8.589999999999999e-23,49.208
9.782,7.690000000000001e-23,39.789
8.847000000000003,2.47e-22,23.511
7.677,5.48e-23,53.554
27.12,8.049999999999998e-22,27.393
9.838,7.789999999999999e-23,49.208
11.431,8.489999999999999e-23,39.789
11.205,1.19e-22,34.378
55.558,1.94e-22,142.363
85.13,3.1e-21,21.724
32.238,3.1e-21,20.228
13.826,2.57e-22,30.734
8.11,6.900000000000001e-23,1636.34
101.266,1.900000000000001e-21,31.035
9.384,7.98e-23,1636.34
56.942,2.4700000000000002e-21,22.115
13.99,1.2100000000000002e-22,39.02
23.486,1.73e-21,20.592
476.133,5.22e-21,32.173
765.3919999999998,9.810000000000001e-21,32.173
8.367,2.54e-22,24.178
8.996,5.83e-23,49.208
8.722999999999999,1.7799999999999996e-22,27.9
9.807,8.959999999999998e-23,39.789
32.786,2.780000000000001e-21,20.592
12.227,8.040000000000001e-23,1198.978
9.394,6.74e-23,47.298
36.525,2.4600000000000003e-21,22.918000000000006
8.805,6.319999999999999e-23,49.208
14.174,2.7900000000000003e-22,28.43
10.247,5.409999999999999e-23,60.857
41.174,3.12e-22,39.789
11.914,1.43e-22,32.173
7.511,5.770000000000001e-23,39.789
12.937,1.26e-22,1857.276
10.397,1.29e-20,12.722
34.304,8.81e-22,28.941
7.525,5.0300000000000005e-22,21.34
7.7189999999999985,1.68e-22,26.003
9.391,1.18e-22,34.378
10.359000000000002,7.269999999999998e-23,1192.246
50.94300000000001,4.729999999999998e-22,39.789
21.163,7.859999999999999e-23,115.113
12.544,9.2e-23,39.789
10.373,1.2e-22,34.378
18.474,1.57e-22,39.789
8.166,1.33e-22,31.386
10.83,6.96e-23,1191.555
7.852,1.2e-22,30.288
8.967,3.0600000000000003e-23,142.363
8.732999999999999,3e-22,24.802
8.577,2.2800000000000004e-22,24.264
8.773,2.4600000000000003e-21,11.121
18.37,1.1200000000000001e-22,49.208
66.65100000000001,9.73e-22,34.541
8.127,1.2500000000000001e-22,30.734
8.408999999999999,6.129999999999999e-23,50.268
7.921,2.25e-22,23.511
10.315,6.92e-23,49.208
23.065,2.22e-22,1535.932
23.195,2.2400000000000002e-22,1353.2220000000002
19.724,2.77e-22,28.898000000000003
8.794,2.66e-22,23.331
8.193999999999999,3.13e-22,23.515
16.165,1.2800000000000001e-22,39.789
80.277,2.07e-21,24.178
11.364,1.1200000000000001e-22,44.288
17.179000000000002,5.46e-23,217.741
9.588,2.22e-22,26.67
11.661,1.22e-22,37.495
21.155,5.08e-20,11.715
8.994,6.16e-23,1349.3970000000004
15.568,2.940000000000001e-21,18.175
9.941,3.51e-22,23.515
8.173,2.81e-22,25.507
10.177,5.96e-23,49.17100000000001
8.965,7.63e-23,36.362
34.099000000000004,2.58e-22,39.789
106.835,2.41e-21,24.613000000000003
8.987,3.38e-22,23.515
157.162,3.340000000000001e-21,26.015
8.4,1.69e-22,30.734
10.058,1.86e-22,29.138
8.113,2.43e-22,24.264
10.877,6.76e-23,1191.555
7.602,5.79e-23,39.789
7.69,2.9e-22,21.989
12.065,1.32e-22,32.173
10.815,4.6199999999999997e-23,92.98
7.523,6.059999999999999e-23,1526.94
7.5,4.73e-23,999.811
7.9060000000000015,2.21e-22,23.515
13.281,8.68e-22,19.871
136.558,4.44e-22,211.477
9.974,3.51e-20,12.435
16.95,1.52e-22,1709.217
9.793,8.990000000000001e-22,21.724
7.892,1.91e-22,24.802
8.478,7.870000000000002e-23,1709.217
13.395,9.55e-23,39.789
8.943999999999997,6.890000000000001e-23,1518.688
9.16,1.8000000000000001e-22,26.909
9.851,1.79e-22,28.43
64.876,3.6300000000000003e-22,774.735
9.984,2e-21,18.502
19.364,1.5000000000000002e-22,39.789
12.623,2.93e-22,24.178
7.645,3.95e-22,23.511
13.541,1.2e-22,1709.217
8.019,1.57e-22,27.308000000000003
11.386,2.5600000000000003e-22,24.264
22.037,1.7000000000000002e-22,39.789
11.862,9.3e-23,41.57
10.463,7.909999999999999e-23,39.789
8.68,1.22e-20,12.859000000000002
9.212,1.07e-22,34.59
9.29,7.359999999999998e-23,40.555
8.695,6.609999999999999e-23,49.31
48.915,4.4e-22,34.378
9.24,1e-22,34.378
11.941,1.1e-22,36.625
11.106,8.729999999999998e-23,39.789
9.778,2.98e-22,25.056
9.89,9.68e-23,34.59
23.735,1.7799999999999996e-22,39.789
8.095,2.16e-22,24.264
10.336,2.7e-21,11.121
7.697999999999999,8.09e-23,1777.725
8.352,2.87e-22,23.511
10.380999999999998,7.4e-23,39.789
8.152999999999999,2.4e-22,25.146
15.064,1.48e-22,1857.276
8.55,8.590000000000002e-21,12.497
10.286,4.41e-22,22.918000000000006
8.41,5.15e-23,47.183
9.733,2.84e-22,25.048
9.073,3.0199999999999995e-23,176.063
8.296,8.179999999999998e-23,1822.458
7.537000000000001,5.86e-23,39.789
23.705,1.46e-22,49.208
14.767,1.56e-22,32.173
24.058000000000003,1.0300000000000001e-22,75.263
10.743,1.91e-22,25.507
7.855,1.42e-22,29.138
26.772,1.89e-22,39.789
20.564,1.7000000000000002e-22,39.789
9.009,1.2600000000000002e-21,18.595
8.258,1.15e-22,30.734
8.976,2.18e-22,24.264
10.063,1.73e-22,24.178
9.694,7.68e-23,47.183
7.603,4.9899999999999996e-23,47.183
7.78,1.85e-22,24.264
8.619,1.32e-22,30.734
27.585,2.23e-22,39.789
9.245,2.43e-22,23.511
11.52,1.23e-22,36.625
9.751,7.3e-23,39.789
7.875,5.0099999999999997e-23,50.847
9.5,9.72e-20,10.874
10.017,1.2500000000000001e-22,32.268
5681.634,7.28e-20,34.378
11.385,6.770000000000001e-23,49.208
20.129,1.35e-22,1198.978
8.717,6.2e-23,1198.978
70.4,3.33e-21,20.592
8.753,6.46e-23,39.789
14.032,1.1e-22,39.789
7.809,6e-23,39.789
40.265,3.32e-22,39.789
23.357,3.3e-21,19.229
12.927,9.72e-23,1349.3970000000004
60.58600000000001,4.470000000000005e-22,39.789
20.933000000000003,6.799999999999999e-23,269.285
9.013,5.96e-22,21.989
7.532999999999999,3.21e-22,21.34
11.066,3.81e-22,25.048
9.498,5.909999999999999e-23,49.208
8.826,2.530000000000001e-21,11.121
175.019,1.4499999999999996e-21,47.61600000000001
11.77,9.83e-23,39.789
33.893,1.1599999999999998e-22,217.741
8.9,6.669999999999999e-23,47.183
49.295,2.32e-21,22.918000000000006
7.649,7.609999999999997e-23,34.378
32.384,1.2e-22,115.113
13.849,2.1e-22,27.9
10.9,4.3399999999999996e-23,70.623
18.247,2.07e-22,32.173
7.905,2.13e-22,24.264
21.039,2.38e-21,19.885
29.698,2.13e-22,39.789
11.423,1.19e-22,32.173
9.833,6.03e-23,49.208
8.952,4.500000000000001e-22,21.559
114.959,3.78e-22,324.754
9.42,4.359999999999999e-22,23.511
7.792000000000002,5.07e-22,21.989
11.211,1.18e-22,34.59
13.338,5.35e-23,411.865
20.285,4.97e-22,26.685
89.241,4.1800000000000005e-21,22.006
92.669,3.16e-22,142.363
35.181999999999995,2.8200000000000007e-22,39.789
34.357,1.96e-22,765.341
14.406,1.62e-22,34.378
9.458,2.64e-22,27.308000000000003
8.897,1.96e-22,24.178
18.803,3.6300000000000003e-22,24.613000000000003
8.117,3.15e-22,22.739
15.709,2.77e-22,24.613000000000003
74.263,2.0200000000000003e-21,23.75
38.14,1.42e-22,93.079
9.315,5.649999999999999e-23,49.208
7.5779999999999985,5.869999999999999e-23,39.789
7.961,2.46e-22,23.331
9.738,1.05e-22,1923.649
10.688,3.48e-23,217.741
8.436,4.08e-22,23.515
7.936,7.000000000000001e-23,44.288
13.41,2.01e-21,23.75
8.076,2.07e-22,23.75
7.982,5.0099999999999997e-23,49.208
7.942,1.98e-22,27.393
8.243,2.85e-20,11.121
10.474,9.95e-23,39.156
9.848,1.13e-22,37.495
8.783,1.81e-22,26.685
51.303,2.96e-22,718.3789999999998
10.654000000000002,3.07e-22,24.264
19.719,1.4100000000000001e-22,1349.3970000000004
9.389,1.88e-22,27.308000000000003
8.11,1.35e-22,30.487
14.615,1.0300000000000001e-22,1349.3970000000004
14.168,1.2500000000000001e-22,38.027
7.886,1.98e-22,27.308000000000003
8.792,3.45e-22,23.515
7.87,1.74e-22,27.9
9.111,5.74e-23,49.208
10.418,2.2700000000000003e-22,23.959
8.283,1.33e-22,27.308000000000003
12.206,2.48e-21,18.835
9.372,2.4900000000000004e-21,18.566
10.832,1.2100000000000002e-22,33.93
67.01,5.26e-22,39.789
235.362,1.2e-21,60.857
714.936,2.51e-21,142.363
9.889,7.16e-23,39.789
7.546,1.46e-22,27.308000000000003
8.363999999999999,1.2899999999999998e-22,39.789
8.783,6.3e-23,39.789
8.987,6.949999999999999e-23,39.789
7.963999999999999,4.59e-23,1065.326
8.454,4.59e-22,21.559
10.788,3.95e-23,333.03
14.156,1.11e-22,38.027
32.024,1.07e-22,269.285
20.906,1.42e-22,49.208
7.515,1.3599999999999998e-22,27.308000000000003
9.649,1.09e-22,34.59
15.241,3.47e-22,27.308000000000003
24.673,1.6000000000000002e-22,925.464
16.25,5.579999999999999e-23,333.03
1508.3,5.6299999999999975e-21,115.113
28.399,1.07e-22,115.113
10.37,3.68e-23,269.285
12.034,1.84e-22,28.43
8.283,1.6700000000000001e-22,26.015
37.127,2.88e-22,39.789
10.904000000000002,1.4000000000000002e-22,30.288
8.546,8.91e-23,32.173
8.064,1.2800000000000001e-22,30.288
8.726,4.220000000000002e-22,22.918000000000006
7.602,1.09e-20,12.435
21.857,2.58e-21,18.502
8.562999999999999,2.54e-22,25.056
18.443,1.5000000000000002e-22,39.789
292.676,1.05e-21,333.03
8.44,8.11e-23,41.57
47.535,1.37e-19,11.715
11.903,9.079999999999999e-23,39.789
33.97,2.13e-22,49.208
7.769,3.3700000000000003e-22,24.264
8.61,1.77e-22,27.308000000000003
43.39100000000001,3.19e-22,39.789
8.295,6.099999999999998e-23,39.789
9.891,3.07e-22,22.115
12.693,9.579999999999999e-23,39.789
9.15,9.16e-23,1686.2089999999996
14.977,8.77e-22,20.963
25.17,2.6600000000000002e-21,19.885
8.052,1.4000000000000002e-22,27.308000000000003
10.755,1.9e-22,26.433000000000003
10.183,3.4199999999999996e-23,217.741
8.128,6.290000000000001e-23,43.81399999999999
7.857,3.9399999999999996e-20,11.245
12.119000000000002,1.6100000000000001e-21,18.835
20.555,8.850000000000001e-19,10.047
19.732,5.860000000000001e-20,12.252
20.038,2.93e-22,30.734
9.24,2.51e-22,24.264
50.871,1.740000000000001e-21,25.056
11.683,3.33e-22,24.264
8.06,8.76e-23,32.173
11.738,2.22e-22,25.056
8.521,3.5699999999999997e-23,163.026
9.261,2.180000000000001e-21,18.218
29.778,2.34e-22,39.789
8.235,3.42e-22,23.75
8.729,1.46e-22,25.056
9.748,1.2899999999999998e-22,30.734
8.369,3.0500000000000007e-22,24.264
10.521,2.23e-22,24.613000000000003
68.888,2.71e-22,93.079
7.516,3.3e-22,22.739
7.782999999999999,1.0300000000000001e-22,32.268
9.39,1.4000000000000002e-22,30.288
9.122,2.95e-22,23.515
8.606,6.72e-23,39.789
8.647,6.259999999999999e-23,1349.3970000000004
7.595,1.2899999999999998e-22,30.92
14.397,2.57e-22,27.886
13.246,1.45e-22,32.173
9.268,2.6e-22,27.308000000000003
7.662000000000001,2.77e-22,22.513
7.726,6.039999999999999e-23,1353.2220000000002
12.594,1e-22,39.789
730.133,7.930000000000001e-21,32.173
5690.715999999999,4.65e-20,39.789
7.565,1.66e-20,11.715
8.791,7.659999999999998e-23,41.57
681.7310000000001,9.220000000000001e-21,30.687
12.382,2.72e-22,24.316
12.845,9.69e-23,39.789
14.202,2.52e-22,26.909
7.607,6.619999999999999e-23,41.57
8.065,4.7499999999999997e-23,57.055
11.2,4.26e-23,70.623
41.808,1.79e-22,629.939
9.382,9.3e-23,1857.276
8.874,3.71e-22,23.511
29.531,3.64e-21,18.835
12.482,9.13e-23,39.789
1201.0,1.33e-20,32.173
8.923,3.9e-23,496.982
12.321,8.619999999999999e-23,1041.778
8.825,4.11e-22,21.989
8.086,8.000000000000001e-23,1822.458
8.1,3.11e-22,23.511
8.155,7.279999999999999e-23,36.625
7.774,8.449999999999999e-23,32.173
8.207,2.25e-22,26.015
21.294,1.6e-21,26.909
12.422,6.839999999999999e-23,49.208
12.130999999999998,4.4299999999999994e-23,333.03
34.525,2.5900000000000003e-22,39.789
11.585,6.03e-23,53.554
8.69,6.770000000000001e-23,39.789
9.705,3.87e-22,24.264
12.693,1.72e-20,12.722
14.592,1.11e-22,39.789
17.682000000000006,7.39e-23,411.865
16.76,3.5700000000000007e-22,25.507
9.842,2.57e-22,25.048
147.409,5.28e-22,115.113
14.513,4.58e-23,217.741
9.891,6.36e-22,21.559
34.751,4.1200000000000005e-21,18.667
8.132,2.15e-22,27.308000000000003
39.314,2.92e-21,20.773000000000003
20.394,1.19e-22,49.208
7.522,5.53e-23,39.789
7.569,3.47e-20,11.845999999999998
9.156,4.65e-22,22.918000000000006
9.784,6.279999999999999e-23,49.208
8.967,4.67e-22,20.963
8.977,6.68e-23,39.789
7.814,2.38e-22,23.29
100.576,3.51e-22,269.285
8.889,8.049999999999999e-23,1743.312
9.066,1.4000000000000002e-22,30.288
8.948,2.57e-22,24.264
8.407,2.96e-22,24.264
7.984,3.44e-22,21.34
16.309,3.11e-22,26.085
7.928,5.49e-23,1111.715
7.687,8.249999999999999e-23,32.173
133.685,1.4499999999999996e-21,46.853
8.023,2.150000000000001e-21,11.121
92.173,1.6100000000000001e-21,33.347
8.87,2.73e-21,11.121
7.586,4.39e-22,24.264
7.965,1.35e-22,30.734
8.567,4.1500000000000003e-22,23.515
7.605,5.7300000000000025e-22,22.068
10.037,6.31e-23,963.479
10.558,4.19e-22,24.264
8.094,4.1799999999999995e-23,53.554
9.507,1.54e-20,12.252
8.55,5.14e-23,49.208
7.57,3.1e-21,11.121
9.768,8.049999999999999e-23,1607.6
7.985,9.37e-23,36.625
9.086,1.56e-22,27.9
8.899,5.68e-22,22.115
10.423,3.3100000000000007e-22,24.264
7.949,6.700000000000001e-23,39.789
7.8,1.3e-22,27.308000000000003
8.839,3.0200000000000002e-22,24.264
14.461,1.1500000000000002e-21,19.871
683.6419999999998,7.609999999999999e-21,32.173
14.488,1.2300000000000002e-21,20.592
7.741,1.1400000000000002e-22,30.288
11.432,3.97e-22,24.178
13.007,4.52e-23,115.113
14.665,1.23e-22,39.789
10.457,1.3599999999999998e-22,32.741
7.904,1.26e-22,29.138
15.67,1.95e-22,36.625
24.549,3.0700000000000002e-21,19.871
9.775,4.99e-22,24.316
11.708,2.05e-20,12.252
26.453000000000007,5.439999999999998e-22,26.015
9.389,7.33e-23,49.208
77.53,2.75e-22,115.113
33.579,2.45e-22,39.789
238.169,7.91e-22,269.285
7.755,8.789999999999999e-23,32.173
9.72,8.319999999999999e-23,1636.34
15.108,2.4600000000000003e-21,19.174
20.122,1.5799999999999996e-22,39.789
12.531,1.3800000000000004e-21,19.885
9.496,1.08e-22,36.625
8.015,5.28e-23,49.208
9.716,1.4100000000000001e-22,26.085
54.397,1.6300000000000001e-21,26.003
7.651,1.48e-22,28.43
11.063,8.659999999999998e-23,38.027
27.29,2.7600000000000005e-21,19.871
8.583,5.04e-20,11.715
12.394,2.98e-22,27.308000000000003
10.761,1.07e-22,32.173
115.187,1.2300000000000002e-21,32.173
9.64,1.01e-22,1978.692
18.952,3.0200000000000002e-22,27.308000000000003
8.785,2.18e-22,25.597
7.572,1.52e-22,27.9
8.227,7.009999999999998e-23,38.027
10.781,8.48e-23,39.789
8.105,4.86e-23,1005.326
26.026,1.3699999999999996e-21,21.724
8.057,6.2e-23,49.208
7.76,1.3599999999999998e-22,28.43
8.906,1.56e-22,27.308000000000003
10.838,2.95e-22,27.308000000000003
8.24,6.250000000000001e-23,39.789
7.811,3.93e-22,23.515
17.284000000000002,2.2400000000000002e-22,32.268
10.078,3.4199999999999996e-23,217.741
9.755,1.08e-22,31.509
9.941,4.48e-23,70.43
13.832,1.11e-22,39.789
570.2230000000002,2.4e-21,79.11399999999998
29.76,2.17e-21,23.331
16.149,3.58e-20,12.137
65.229,3.14e-21,21.526
21.46,2.4200000000000003e-22,32.173
16.527,1.2600000000000002e-21,20.963
9.521,6.83e-23,47.183
7.572999999999999,9.079999999999999e-23,32.268
7.926,1.52e-22,27.9
11.989,8.170000000000001e-23,50.268
12.802,4.23e-22,27.308000000000003
7.646,8.679999999999999e-23,32.173
13.794,9.329999999999999e-23,1270.186
8.595,9.269999999999999e-23,34.003
11.255999999999998,1.15e-22,41.57
8.699,8.47e-21,12.966
8.849,3.8900000000000003e-22,22.739
40.935,1.55e-22,115.113
16.258,1.17e-22,39.789
11.501,7.359999999999998e-23,1191.555
17.115,2.38e-22,34.378
9.757,7.85e-23,37.349
11.436,9.289999999999999e-23,39.789
25.44400000000001,2.36e-21,19.519
8.967,7.48e-23,42.534
7.725,6.609999999999999e-23,1636.34
14.393,1.07e-22,39.789
9.426,2.25e-22,23.75
7.558,5.0899999999999995e-23,1270.186
8.002,5.19e-22,21.559
7.556,3.05e-20,11.715
8.554,1.75e-22,24.613000000000003
8.556000000000001,2.96e-22,24.264
7.883999999999999,5.660000000000001e-23,39.789
8.994,9.46e-23,39.02
11.895,9.37e-23,39.789
7.845,5.979999999999999e-23,39.02
36.042,3.59e-21,18.835
88.537,1.5300000000000005e-21,33.93
29.004,2.0600000000000001e-22,39.789
10.147,7.269999999999998e-23,39.789
7.593,3.11e-22,22.918000000000006
10.234,1.43e-22,29.948
8.456,2.54e-22,22.644
10.366,2.93e-22,23.515
9.407,7.529999999999998e-23,1473.621
7.872999999999998,1.5799999999999996e-22,26.433000000000003
13.672,1.8700000000000002e-21,19.174
17.266,4.549999999999998e-22,23.331
10.995,6.48e-23,45.948
18.612,6.689999999999999e-23,269.285
12.182,2.26e-22,27.308000000000003
8.236,1.5400000000000001e-22,30.341
14.683,2.96e-22,26.909
9.064,8.080000000000004e-22,20.592
15.514,6.77e-19,10.874
8.062999999999999,2.5900000000000003e-22,23.511
17.675,1.2800000000000001e-22,39.789
29.574,1.960000000000001e-21,20.592
8.433,5.3e-23,49.208
143.648,4.71e-22,170.65400000000002
7.542999999999998,5.83e-23,39.789
10.699000000000002,6.250000000000001e-23,49.208
8.379,5.02e-23,1065.326
28.739,6.54e-22,26.085
7.734,8.489999999999999e-23,32.173
9.752,3.87e-22,24.416
11.852,9.15e-23,39.789
8.272,1.88e-22,27.308000000000003
8.943,2.11e-22,24.178
13.595,1.07e-22,41.57
7.794,1.72e-22,29.216
7.997000000000001,1.86e-22,25.597
7.8039999999999985,1.6200000000000002e-20,12.252
10.403,8.939999999999999e-23,39.789
55.425,2.04e-21,29.418000000000006
12.943,1.1e-22,1162.937
8.987,2.44e-22,27.393
8.511000000000001,7.1e-23,41.57
10.23,6.24e-23,49.208
7.552,6.519999999999999e-23,1636.34
8.324,5.49e-23,49.208
4294.313,1.45e-20,269.285
14.057,1.69e-22,32.173
24.425,1.72e-22,39.789
8.029,1.7000000000000002e-22,25.048
7.526,8.489999999999999e-23,32.173
8.699,5.579999999999999e-23,1191.555
91.554,2.36e-21,24.822
10.947,2.51e-22,28.43
1385.118,5.859999999999999e-21,93.079
13.037,1.42e-22,32.173
7.725,1.6100000000000002e-20,12.252
8.556000000000001,2.2700000000000003e-22,23.071
17.144000000000002,1.32e-22,49.208
12.409,9.69e-23,39.789
8.316,1.05e-22,30.288
16.952,1.48e-22,39.789
9.159,1.8000000000000001e-22,27.308000000000003
8.775,3.53e-22,23.511
9.316,3.76e-22,23.511
15.798,3.53e-22,30.734
118.295,1.61e-18,10.874
13.09,7.800000000000001e-22,20.563
10.6,3.19e-22,23.511
7.659,2.02e-22,23.511
12.335,3.26e-22,25.048
108.088,8.79e-22,42.784
8.192,6.169999999999999e-23,39.789
12.325,3.39e-22,24.264
10.965,3.45e-22,23.515
10.19,4.98e-23,68.992
8.799,6.729999999999999e-23,39.789
11.925999999999998,1.18e-22,42.534
18.791,1.1200000000000001e-22,1065.326
12.613,1.23e-22,39.905
12.363,2.54e-22,27.308000000000003
8.062000000000001,4.0599999999999995e-23,60.857
8.798,7.039999999999999e-23,39.789
12.188,1.27e-22,38.93
83.831,3.13e-22,333.03
10.763,4.68e-20,12.481
9.507,3.59e-21,11.121
10.851,1.85e-22,27.308000000000003
8.164,2.96e-22,22.513
8.816,1.08e-20,12.951
8.08,3.62e-22,23.511
87.85700000000001,2.4600000000000003e-21,28.898000000000003
181.468,2.01e-21,32.173
9.727,9.18e-23,36.625
7.675,1.7000000000000002e-22,27.308000000000003
347.994,1.2500000000000001e-21,142.363
16.070999999999998,3.75e-22,27.308000000000003
22.526,2.29e-21,20.963
9.057,2.12e-22,24.613000000000003
22.017,2.2800000000000002e-21,20.228
8.524,2.55e-22,24.264
8.636000000000001,5.75e-23,1198.978
7.915,1.91e-22,29.138
9.585,8.189999999999999e-23,39.789
11.509,2.26e-22,26.909
30.578000000000007,3.8900000000000003e-22,32.173
8.433,6.519999999999999e-23,39.789
13.078,2.63e-22,28.43
8.291,2.0600000000000001e-22,24.178
183.854,2.310000000000001e-21,32.173
88.412,3.6300000000000003e-22,629.939
10.906,2.8200000000000007e-22,25.048
12.576,1.18e-22,38.027
890.422,5.9400000000000005e-21,49.208
7.508999999999999,7.37e-23,1838.345
21.013,1.3800000000000004e-21,25.507
51.159,2.2500000000000002e-21,22.513
9.276,7.74e-23,39.789
49.952,3.76e-22,39.789
10.398,1.73e-22,28.43
7.943,3.3500000000000002e-21,11.121
26.976,2.2e-22,39.789
58.145,3.74e-22,49.208
10.93,2.85e-22,27.308000000000003
10.185,6.2e-23,49.208
7.562,1.4100000000000001e-22,30.734
11.098,3.2000000000000003e-22,24.264
11.665,1.1300000000000002e-19,10.996
44.56399999999999,4.46e-21,19.174
10.087,2.57e-22,23.75
8.206,1.63e-22,27.308000000000003
27.252,2.05e-22,39.789
12.156,4.5400000000000005e-22,22.739
9.033,2.3300000000000003e-22,25.048
65.222,2.07e-21,28.388
20.362,1.2500000000000001e-22,49.208
18.141,1.35e-22,39.789
12.108,1.07e-22,1636.34
149.27,2.2e-21,32.723
7.61,1.77e-22,27.308000000000003
7.725,2.34e-22,23.29
8.431000000000001,2.5300000000000003e-22,23.515
10.527,1.1400000000000002e-22,34.59
7.6629999999999985,1.4000000000000002e-22,27.308000000000003
35.843,2.0300000000000002e-21,22.115
11.748,6.31e-23,50.53100000000001
9.066,7.039999999999999e-23,1518.688
7.725,8.959999999999998e-23,34.59
20.086,1.3e-22,1191.555
9.612,2.78e-22,24.802
7.807,2.64e-22,24.264
24.176,1.89e-22,39.789
8.163,3.38e-22,24.264
8.62,3.6599999999999995e-23,492.55300000000005
